r(m), B_r(T), B_theta(T), B_z(T) 
0.85500, -585080.48802, 16706.74138, 630265.51609 
0.85750, -605779.81370, 19216.07022, 652513.62029 
0.86000, -627147.96648, 21873.63042, 675472.04995 
0.86250, -649204.52167, 24685.85977, 699161.08426 
0.86500, -671969.56842, 27659.42263, 723601.51287 
0.86750, -695463.72169, 30801.21663, 748814.64700 
0.87000, -719708.13446, 34118.37938, 774822.33082 
0.87250, -744724.51013, 37618.29551, 801646.95295 
0.87500, -770535.11523, 41308.60375, 829311.45825 
0.87750, -797162.79237, 45197.20421, 857839.35979 
0.88000, -824630.97345, 49292.26587, 887254.75104 
0.88250, -852963.69313, 53602.23426, 917582.31827 
0.88500, -882185.60256, 58135.83923, 948847.35322 
0.88750, -912321.98340, 62902.10300, 981075.76594 
0.89000, -943398.76212, 67910.34834, 1014294.09791 
0.89250, -975442.52455, 73170.20701, 1048529.53535 
0.89500, -1008480.53079, 78691.62831, 1083809.92282 
0.89750, -1042540.73029, 84484.88788, 1120163.77703 
0.90000, -1077651.77737, 90560.59671, 1157620.30089 
0.90250, -1113843.04694, 96929.71034, 1196209.39783 
0.90500, -1151144.65057, 103603.53827, 1235961.68637 
0.90750, -1189587.45285, 110593.75359, 1276908.51491 
0.91000, -1229203.08811, 117912.40283, 1319081.97688 
0.91250, -1270023.97738, 125571.91605, 1362514.92600 
0.91500, -1312083.34580, 133585.11712, 1407240.99195 
0.91750, -1355415.24025, 141965.23429, 1453294.59626 
0.92000, -1400054.54736, 150725.91092, 1500710.96843 
0.92250, -1446037.01192, 159881.21652, 1549526.16240 
0.92500, -1493399.25552, 169445.65800, 1599777.07329 
0.92750, -1542178.79568, 179434.19119, 1651501.45436 
0.93000, -1592414.06522, 189862.23260, 1704737.93439 
0.93250, -1644144.43210, 200745.67144, 1759526.03519 
0.93500, -1697410.21958, 212100.88190, 1815906.18961 
0.93750, -1752252.72675, 223944.73573, 1873919.75963 
0.94000, -1808714.24947, 236294.61504, 1933609.05496 
0.94250, -1866838.10172, 249168.42545, 1995017.35184 
0.94500, -1926668.63729, 262584.60945, 2058188.91218 
0.94750, -1988251.27194, 276562.16008, 2123169.00302 
0.95000, -2051632.50592, 291120.63496, 2190003.91634 
0.95250, -2116859.94694, 306280.17049, 2258740.98917 
0.95500, -2183982.33355, 322061.49649, 2329428.62405 
0.95750, -2253049.55895, 338485.95106, 2402116.30985 
0.96000, -2324112.69524, 355575.49582, 2476854.64286 
0.96250, -2397224.01813, 373352.73140, 2553695.34835 
0.96500, -2472437.03207, 391840.91331, 2632691.30237 
0.96750, -2549806.49586, 411063.96814, 2713896.55396 
0.97000, -2629388.44875, 431046.51007, 2797366.34774 
0.97250, -2711240.23693, 451813.85777, 2883157.14682 
0.97500, -2795420.54061, 473392.05158, 2971326.65612 
0.97750, -2881989.40151, 495807.87110, 3061933.84609 
0.98000, -2971008.25086, 519088.85317, 3155038.97672 
0.98250, -3062539.93794, 543263.31011, 3250703.62206 
0.98500, -3156648.75907, 568360.34847, 3348990.69504 
0.98750, -3253400.48717, 594409.88804, 3449964.47275 
0.99000, -3352862.40186, 621442.68135, 3553690.62206 
0.99250, -3455103.31998, 649490.33348, 3660236.22575 
0.99500, -3560193.62682, 678585.32234, 3769669.80893 
0.99750, -3668205.30778, 708761.01929, 3882061.36598 
1.00000, -3779211.98062, 740051.71026, 3997482.38788 
1.00250, -3893288.92829, 772492.61720, 4116005.88995 
1.00500, -4010513.13235, 806119.92001, 4237706.44009 
1.00750, -4130963.30692, 840970.77893, 4362660.18736 
1.01000, -4254719.93328, 877083.35729, 4490944.89115 
1.01250, -4381865.29507, 914496.84482, 4622639.95065 
1.01500, -4512483.51402, 953251.48129, 4757826.43492 
1.01750, -4646660.58645, 993388.58076, 4896587.11332 
1.02000, -4784484.42024, 1034950.55615, 5039006.48646 
1.02250, -4926044.87254, 1077980.94445, 5185170.81765 
1.02500, -5071433.78813, 1122524.43228, 5335168.16477 
1.02750, -5220745.03835, 1168626.88199, 5489088.41272 
1.03000, -5374074.56082, 1216335.35836, 5647023.30625 
1.03250, -5531520.39971, 1265698.15564, 5809066.48341 
1.03500, -5693182.74684, 1316764.82527, 5975313.50943 
1.03750, -5859163.98332, 1369586.20399, 6145861.91117 
1.04000, -6029568.72205, 1424214.44265, 6320811.21204 
1.04250, -6204503.85081, 1480703.03541, 6500262.96747 
1.04500, -6384078.57617, 1539106.84955, 6684320.80096 
1.04750, -6568404.46808, 1599482.15594, 6873090.44060 
1.05000, -6757595.50527, 1661886.65988, 7066679.75618 
1.05250, -6951768.12131, 1726379.53275, 7265198.79685 
1.05500, -7151041.25158, 1793021.44406, 7468759.82932 
1.05750, -7355536.38088, 1861874.59423, 7677477.37671 
1.06000, -7565377.59197, 1933002.74791, 7891468.25783 
1.06250, -7780691.61476, 2006471.26792, 8110851.62720 
1.06500, -8001607.87649, 2082347.14988, 8335749.01555 
1.06750, -8228258.55259, 2160699.05744, 8566284.37099 
1.07000, -8460778.61846, 2241597.35809, 8802584.10073 
1.07250, -8699305.90207, 2325114.15977, 9044777.11345 
1.07500, -8943981.13745, 2411323.34804, 9292994.86226 
1.07750, -9194948.01904, 2500300.62393, 9547371.38833 
1.08000, -9452353.25692, 2592123.54260, 9808043.36511 
