r(m), E_r(T), E_theta(T), E_z(T) 
8.22500e-01, -2.38268e+09, 0.00000e+00, 2.91827e-12 
8.25000e-01, -2.42914e+09, 0.00000e+00, 1.04774e-12 
8.27500e-01, -2.42466e+09, 0.00000e+00, -8.39049e-13 
8.30000e-01, -2.36948e+09, 0.00000e+00, -2.70260e-12 
8.32500e-01, -2.26491e+09, 0.00000e+00, -4.50399e-12 
8.35000e-01, -2.11330e+09, 0.00000e+00, -6.20575e-12 
8.37500e-01, -1.91793e+09, 0.00000e+00, -7.77259e-12 
8.40000e-01, -1.68304e+09, 0.00000e+00, -9.17213e-12 
8.42500e-01, -1.41365e+09, 0.00000e+00, -1.03756e-11 
8.45000e-01, -1.11548e+09, 0.00000e+00, -1.13584e-11 
8.47500e-01, -7.94870e+08, 0.00000e+00, -1.21007e-11 
8.50000e-01, -4.58576e+08, 0.00000e+00, -1.25876e-11 
8.52500e-01, -1.13679e+08, 0.00000e+00, -1.28096e-11 
8.55000e-01, 2.32588e+08, 0.00000e+00, -1.27631e-11 
8.57500e-01, 5.72979e+08, 0.00000e+00, -1.24495e-11 
8.60000e-01, 9.00397e+08, 0.00000e+00, -1.18765e-11 
8.62500e-01, 1.20803e+09, 0.00000e+00, -1.10565e-11 
8.65000e-01, 1.48951e+09, 0.00000e+00, -1.00076e-11 
8.67500e-01, 1.73902e+09, 0.00000e+00, -8.75236e-12 
8.70000e-01, 1.95144e+09, 0.00000e+00, -7.31756e-12 
8.72500e-01, 2.12244e+09, 0.00000e+00, -5.73375e-12 
8.75000e-01, 2.24855e+09, 0.00000e+00, -4.03451e-12 
8.77500e-01, 2.32727e+09, 0.00000e+00, -2.25569e-12 
8.80000e-01, 2.35708e+09, 0.00000e+00, -4.34726e-13 
8.82500e-01, 2.33751e+09, 0.00000e+00, 1.39016e-12 
8.85000e-01, 2.26910e+09, 0.00000e+00, 3.18080e-12 
8.87500e-01, 2.15341e+09, 0.00000e+00, 4.89983e-12 
8.90000e-01, 1.99301e+09, 0.00000e+00, 6.51149e-12 
8.92500e-01, 1.79137e+09, 0.00000e+00, 7.98238e-12 
8.95000e-01, 1.55282e+09, 0.00000e+00, 9.28211e-12 
8.97500e-01, 1.28245e+09, 0.00000e+00, 1.03840e-11 
9.00000e-01, 9.86010e+08, 0.00000e+00, 1.12655e-11 
9.02500e-01, 6.69762e+08, 0.00000e+00, 1.19088e-11 
9.05000e-01, 3.40379e+08, 0.00000e+00, 1.23012e-11 
9.07500e-01, 4.78288e+06, 0.00000e+00, 1.24350e-11 
9.10000e-01, -3.29991e+08, 0.00000e+00, 1.23082e-11 
9.12500e-01, -6.56943e+08, 0.00000e+00, 1.19243e-11 
9.15000e-01, -9.69259e+08, 0.00000e+00, 1.12918e-11 
9.17500e-01, -1.26045e+09, 0.00000e+00, 1.04248e-11 
9.20000e-01, -1.52447e+09, 0.00000e+00, 9.34194e-12 
9.22500e-01, -1.75589e+09, 0.00000e+00, 8.06655e-12 
9.25000e-01, -1.94996e+09, 0.00000e+00, 6.62580e-12 
9.27500e-01, -2.10270e+09, 0.00000e+00, 5.05027e-12 
9.30000e-01, -2.21104e+09, 0.00000e+00, 3.37330e-12 
9.32500e-01, -2.27284e+09, 0.00000e+00, 1.63024e-12 
9.35000e-01, -2.28692e+09, 0.00000e+00, -1.42277e-13 
9.37500e-01, -2.25313e+09, 0.00000e+00, -1.90708e-12 
9.40000e-01, -2.17228e+09, 0.00000e+00, -3.62727e-12 
9.42500e-01, -2.04620e+09, 0.00000e+00, -5.26699e-12 
9.45000e-01, -1.87765e+09, 0.00000e+00, -6.79213e-12 
9.47500e-01, -1.67026e+09, 0.00000e+00, -8.17109e-12 
9.50000e-01, -1.42847e+09, 0.00000e+00, -9.37542e-12 
9.52500e-01, -1.15743e+09, 0.00000e+00, -1.03804e-11 
9.55000e-01, -8.62882e+08, 0.00000e+00, -1.11654e-11 
9.57500e-01, -5.51053e+08, 0.00000e+00, -1.17148e-11 
9.60000e-01, -2.28507e+08, 0.00000e+00, -1.20175e-11 
9.62500e-01, 9.79813e+07, 0.00000e+00, -1.20679e-11 
