r(m), B_r(T), B_theta(T), B_z(T) 
7.00000e-01, 2.85767e-01, -1.95750e+00, -1.00221e+00 
7.02500e-01, 2.77682e-01, -1.96127e+00, -9.78928e-01 
7.05000e-01, 2.69643e-01, -1.96481e+00, -9.55602e-01 
7.07500e-01, 2.61652e-01, -1.96811e+00, -9.32237e-01 
7.10000e-01, 2.53707e-01, -1.97118e+00, -9.08834e-01 
7.12500e-01, 2.45809e-01, -1.97401e+00, -8.85398e-01 
7.15000e-01, 2.37960e-01, -1.97662e+00, -8.61929e-01 
7.17500e-01, 2.30158e-01, -1.97899e+00, -8.38432e-01 
7.20000e-01, 2.22404e-01, -1.98112e+00, -8.14909e-01 
7.22500e-01, 2.14699e-01, -1.98303e+00, -7.91363e-01 
7.25000e-01, 2.07044e-01, -1.98470e+00, -7.67796e-01 
7.27500e-01, 1.99437e-01, -1.98614e+00, -7.44211e-01 
7.30000e-01, 1.91880e-01, -1.98735e+00, -7.20612e-01 
7.32500e-01, 1.84373e-01, -1.98832e+00, -6.97000e-01 
7.35000e-01, 1.76916e-01, -1.98906e+00, -6.73379e-01 
7.37500e-01, 1.69509e-01, -1.98957e+00, -6.49751e-01 
7.40000e-01, 1.62153e-01, -1.98985e+00, -6.26119e-01 
7.42500e-01, 1.54849e-01, -1.98989e+00, -6.02486e-01 
7.45000e-01, 1.47595e-01, -1.98971e+00, -5.78855e-01 
7.47500e-01, 1.40394e-01, -1.98929e+00, -5.55227e-01 
7.50000e-01, 1.33244e-01, -1.98864e+00, -5.31607e-01 
7.52500e-01, 1.26146e-01, -1.98776e+00, -5.07997e-01 
7.55000e-01, 1.19101e-01, -1.98665e+00, -4.84399e-01 
7.57500e-01, 1.12108e-01, -1.98531e+00, -4.60816e-01 
7.60000e-01, 1.05168e-01, -1.98375e+00, -4.37251e-01 
7.62500e-01, 9.82812e-02, -1.98195e+00, -4.13706e-01 
7.65000e-01, 9.14478e-02, -1.97993e+00, -3.90185e-01 
7.67500e-01, 8.46681e-02, -1.97768e+00, -3.66691e-01 
7.70000e-01, 7.79422e-02, -1.97520e+00, -3.43224e-01 
7.72500e-01, 7.12703e-02, -1.97249e+00, -3.19789e-01 
7.75000e-01, 6.46527e-02, -1.96956e+00, -2.96389e-01 
7.77500e-01, 5.80896e-02, -1.96640e+00, -2.73025e-01 
7.80000e-01, 5.15812e-02, -1.96302e+00, -2.49700e-01 
7.82500e-01, 4.51277e-02, -1.95942e+00, -2.26418e-01 
7.85000e-01, 3.87293e-02, -1.95559e+00, -2.03180e-01 
7.87500e-01, 3.23862e-02, -1.95154e+00, -1.79990e-01 
7.90000e-01, 2.60985e-02, -1.94726e+00, -1.56849e-01 
7.92500e-01, 1.98665e-02, -1.94277e+00, -1.33762e-01 
7.95000e-01, 1.36904e-02, -1.93806e+00, -1.10729e-01 
7.97500e-01, 7.57024e-03, -1.93312e+00, -8.77545e-02 
8.00000e-01, 1.50626e-03, -1.92797e+00, -6.48403e-02 
8.02500e-01, -4.50138e-03, -1.92260e+00, -4.19890e-02 
8.05000e-01, -1.04525e-02, -1.91702e+00, -1.92034e-02 
8.07500e-01, -1.63470e-02, -1.91122e+00, 3.51411e-03 
8.10000e-01, -2.21848e-02, -1.90520e+00, 2.61609e-02 
8.12500e-01, -2.79656e-02, -1.89897e+00, 4.87345e-02 
8.15000e-01, -3.36893e-02, -1.89253e+00, 7.12324e-02 
8.17500e-01, -3.93558e-02, -1.88588e+00, 9.36520e-02 
8.20000e-01, -4.49650e-02, -1.87902e+00, 1.15991e-01 
8.22500e-01, -5.05168e-02, -1.87194e+00, 1.38246e-01 
8.25000e-01, -5.60110e-02, -1.86466e+00, 1.60416e-01 
8.27500e-01, -6.14475e-02, -1.85718e+00, 1.82498e-01 
8.30000e-01, -6.68263e-02, -1.84948e+00, 2.04489e-01 
8.32500e-01, -7.21472e-02, -1.84158e+00, 2.26387e-01 
8.35000e-01, -7.74101e-02, -1.83348e+00, 2.48190e-01 
8.37500e-01, -8.26150e-02, -1.82518e+00, 2.69895e-01 
8.40000e-01, -8.77617e-02, -1.81667e+00, 2.91499e-01 
8.42500e-01, -9.28502e-02, -1.80797e+00, 3.13001e-01 
8.45000e-01, -9.78804e-02, -1.79906e+00, 3.34398e-01 
8.47500e-01, -1.02852e-01, -1.78996e+00, 3.55687e-01 
8.50000e-01, -1.07766e-01, -1.78067e+00, 3.76867e-01 
8.52500e-01, -1.12621e-01, -1.77118e+00, 3.97935e-01 
8.55000e-01, -1.17417e-01, -1.76149e+00, 4.18889e-01 
8.57500e-01, -1.22155e-01, -1.75162e+00, 4.39726e-01 
8.60000e-01, -1.26834e-01, -1.74155e+00, 4.60444e-01 
