r(m), B_r(T), B_theta(T), B_z(T) 
7.17500e-01, 3.85796e-01, 5.99387e-01, -3.12444e+00 
7.20000e-01, 3.84615e-01, 5.07661e-01, -3.14033e+00 
7.22500e-01, 3.83111e-01, 4.15826e-01, -3.15355e+00 
7.25000e-01, 3.81287e-01, 3.23958e-01, -3.16410e+00 
7.27500e-01, 3.79150e-01, 2.32131e-01, -3.17197e+00 
7.30000e-01, 3.76702e-01, 1.40420e-01, -3.17718e+00 
7.32500e-01, 3.73951e-01, 4.88985e-02, -3.17972e+00 
7.35000e-01, 3.70900e-01, -4.23602e-02, -3.17960e+00 
7.37500e-01, 3.67556e-01, -1.33283e-01, -3.17684e+00 
7.40000e-01, 3.63925e-01, -2.23797e-01, -3.17144e+00 
7.42500e-01, 3.60011e-01, -3.13830e-01, -3.16341e+00 
7.45000e-01, 3.55822e-01, -4.03310e-01, -3.15278e+00 
7.47500e-01, 3.51364e-01, -4.92167e-01, -3.13955e+00 
7.50000e-01, 3.46642e-01, -5.80331e-01, -3.12375e+00 
7.52500e-01, 3.41664e-01, -6.67731e-01, -3.10540e+00 
7.55000e-01, 3.36436e-01, -7.54300e-01, -3.08452e+00 
7.57500e-01, 3.30965e-01, -8.39969e-01, -3.06113e+00 
7.60000e-01, 3.25258e-01, -9.24672e-01, -3.03528e+00 
7.62500e-01, 3.19322e-01, -1.00834e+00, -3.00697e+00 
7.65000e-01, 3.13164e-01, -1.09092e+00, -2.97625e+00 
7.67500e-01, 3.06792e-01, -1.17233e+00, -2.94315e+00 
7.70000e-01, 3.00212e-01, -1.25252e+00, -2.90770e+00 
7.72500e-01, 2.93433e-01, -1.33142e+00, -2.86994e+00 
7.75000e-01, 2.86462e-01, -1.40898e+00, -2.82991e+00 
7.77500e-01, 2.79307e-01, -1.48513e+00, -2.78765e+00 
7.80000e-01, 2.71975e-01, -1.55982e+00, -2.74319e+00 
7.82500e-01, 2.64474e-01, -1.63299e+00, -2.69659e+00 
7.85000e-01, 2.56813e-01, -1.70459e+00, -2.64789e+00 
7.87500e-01, 2.48998e-01, -1.77456e+00, -2.59713e+00 
7.90000e-01, 2.41039e-01, -1.84285e+00, -2.54436e+00 
7.92500e-01, 2.32943e-01, -1.90941e+00, -2.48964e+00 
7.95000e-01, 2.24718e-01, -1.97419e+00, -2.43301e+00 
7.97500e-01, 2.16373e-01, -2.03714e+00, -2.37453e+00 
8.00000e-01, 2.07915e-01, -2.09821e+00, -2.31425e+00 
8.02500e-01, 1.99353e-01, -2.15737e+00, -2.25222e+00 
8.05000e-01, 1.90695e-01, -2.21457e+00, -2.18851e+00 
8.07500e-01, 1.81949e-01, -2.26977e+00, -2.12316e+00 
8.10000e-01, 1.73123e-01, -2.32292e+00, -2.05625e+00 
8.12500e-01, 1.64225e-01, -2.37400e+00, -1.98782e+00 
8.15000e-01, 1.55265e-01, -2.42296e+00, -1.91794e+00 
