r(m), B_r(T), B_theta(T), B_z(T) 
6.82500e-01, 2.62583e-01, 2.61540e-01, -3.31218e-02 
6.85000e-01, 2.62564e-01, 2.61514e-01, -3.32417e-02 
6.87500e-01, 2.62546e-01, 2.61488e-01, -3.33616e-02 
6.90000e-01, 2.62528e-01, 2.61462e-01, -3.34815e-02 
6.92500e-01, 2.62509e-01, 2.61436e-01, -3.36014e-02 
6.95000e-01, 2.62491e-01, 2.61410e-01, -3.37213e-02 
6.97500e-01, 2.62472e-01, 2.61384e-01, -3.38412e-02 
7.00000e-01, 2.62454e-01, 2.61357e-01, -3.39610e-02 
7.02500e-01, 2.62435e-01, 2.61331e-01, -3.40808e-02 
7.05000e-01, 2.62417e-01, 2.61304e-01, -3.42006e-02 
7.07500e-01, 2.62398e-01, 2.61278e-01, -3.43204e-02 
7.10000e-01, 2.62379e-01, 2.61251e-01, -3.44402e-02 
7.12500e-01, 2.62360e-01, 2.61224e-01, -3.45600e-02 
7.15000e-01, 2.62341e-01, 2.61197e-01, -3.46797e-02 
7.17500e-01, 2.62322e-01, 2.61170e-01, -3.47995e-02 
7.20000e-01, 2.62303e-01, 2.61143e-01, -3.49192e-02 
7.22500e-01, 2.62284e-01, 2.61116e-01, -3.50389e-02 
7.25000e-01, 2.62265e-01, 2.61089e-01, -3.51586e-02 
7.27500e-01, 2.62245e-01, 2.61061e-01, -3.52782e-02 
7.30000e-01, 2.62226e-01, 2.61034e-01, -3.53979e-02 
7.32500e-01, 2.62206e-01, 2.61006e-01, -3.55175e-02 
7.35000e-01, 2.62187e-01, 2.60979e-01, -3.56372e-02 
7.37500e-01, 2.62167e-01, 2.60951e-01, -3.57568e-02 
7.40000e-01, 2.62148e-01, 2.60923e-01, -3.58764e-02 
7.42500e-01, 2.62128e-01, 2.60895e-01, -3.59959e-02 
7.45000e-01, 2.62108e-01, 2.60867e-01, -3.61155e-02 
7.47500e-01, 2.62089e-01, 2.60839e-01, -3.62350e-02 
7.50000e-01, 2.62069e-01, 2.60811e-01, -3.63545e-02 
7.52500e-01, 2.62049e-01, 2.60782e-01, -3.64741e-02 
7.55000e-01, 2.62029e-01, 2.60754e-01, -3.65935e-02 
7.57500e-01, 2.62009e-01, 2.60725e-01, -3.67130e-02 
7.60000e-01, 2.61988e-01, 2.60697e-01, -3.68325e-02 
7.62500e-01, 2.61968e-01, 2.60668e-01, -3.69519e-02 
7.65000e-01, 2.61948e-01, 2.60639e-01, -3.70713e-02 
7.67500e-01, 2.61928e-01, 2.60611e-01, -3.71907e-02 
7.70000e-01, 2.61907e-01, 2.60582e-01, -3.73101e-02 
7.72500e-01, 2.61887e-01, 2.60553e-01, -3.74295e-02 
7.75000e-01, 2.61866e-01, 2.60523e-01, -3.75489e-02 
7.77500e-01, 2.61846e-01, 2.60494e-01, -3.76682e-02 
7.80000e-01, 2.61825e-01, 2.60465e-01, -3.77875e-02 
7.82500e-01, 2.61804e-01, 2.60435e-01, -3.79068e-02 
7.85000e-01, 2.61783e-01, 2.60406e-01, -3.80261e-02 
7.87500e-01, 2.61763e-01, 2.60376e-01, -3.81454e-02 
7.90000e-01, 2.61742e-01, 2.60347e-01, -3.82646e-02 
