r(m), E_r(T), E_theta(T), E_z(T) 
9.30000e-01, 1.21068e+09, -4.44007e+08, 3.40725e-12 
9.32500e-01, 9.58679e+08, -4.42985e+08, 3.43021e-12 
9.35000e-01, 7.05874e+08, -4.41270e+08, 3.44781e-12 
9.37500e-01, 4.52650e+08, -4.38870e+08, 3.46002e-12 
9.40000e-01, 1.99398e+08, -4.35794e+08, 3.46685e-12 
9.42500e-01, -5.34944e+07, -4.32052e+08, 3.46830e-12 
9.45000e-01, -3.05641e+08, -4.27655e+08, 3.46438e-12 
9.47500e-01, -5.56656e+08, -4.22616e+08, 3.45511e-12 
9.50000e-01, -8.06159e+08, -4.16947e+08, 3.44052e-12 
9.52500e-01, -1.05377e+09, -4.10662e+08, 3.42065e-12 
9.55000e-01, -1.29911e+09, -4.03775e+08, 3.39553e-12 
9.57500e-01, -1.54182e+09, -3.96302e+08, 3.36523e-12 
