r(m), E_r(T), E_theta(T), E_z(T) 
5.25000e-01, 2.59025e+08, 0.00000e+00, 3.06813e-16 
5.27500e-01, 2.59005e+08, 0.00000e+00, 3.08264e-16 
5.30000e-01, 2.58985e+08, 0.00000e+00, 3.09715e-16 
5.32500e-01, 2.58966e+08, 0.00000e+00, 3.11166e-16 
5.35000e-01, 2.58946e+08, 0.00000e+00, 3.12617e-16 
5.37500e-01, 2.58926e+08, 0.00000e+00, 3.14067e-16 
5.40000e-01, 2.58906e+08, 0.00000e+00, 3.15517e-16 
5.42500e-01, 2.58885e+08, 0.00000e+00, 3.16968e-16 
5.45000e-01, 2.58865e+08, 0.00000e+00, 3.18418e-16 
5.47500e-01, 2.58845e+08, 0.00000e+00, 3.19868e-16 
5.50000e-01, 2.58824e+08, 0.00000e+00, 3.21318e-16 
5.52500e-01, 2.58804e+08, 0.00000e+00, 3.22767e-16 
5.55000e-01, 2.58783e+08, 0.00000e+00, 3.24217e-16 
5.57500e-01, 2.58763e+08, 0.00000e+00, 3.25666e-16 
5.60000e-01, 2.58742e+08, 0.00000e+00, 3.27115e-16 
5.62500e-01, 2.58721e+08, 0.00000e+00, 3.28564e-16 
5.65000e-01, 2.58700e+08, 0.00000e+00, 3.30013e-16 
5.67500e-01, 2.58679e+08, 0.00000e+00, 3.31462e-16 
5.70000e-01, 2.58658e+08, 0.00000e+00, 3.32911e-16 
5.72500e-01, 2.58636e+08, 0.00000e+00, 3.34359e-16 
5.75000e-01, 2.58615e+08, 0.00000e+00, 3.35808e-16 
5.77500e-01, 2.58594e+08, 0.00000e+00, 3.37256e-16 
5.80000e-01, 2.58572e+08, 0.00000e+00, 3.38704e-16 
5.82500e-01, 2.58550e+08, 0.00000e+00, 3.40152e-16 
5.85000e-01, 2.58529e+08, 0.00000e+00, 3.41599e-16 
5.87500e-01, 2.58507e+08, 0.00000e+00, 3.43047e-16 
5.90000e-01, 2.58485e+08, 0.00000e+00, 3.44494e-16 
5.92500e-01, 2.58463e+08, 0.00000e+00, 3.45941e-16 
5.95000e-01, 2.58441e+08, 0.00000e+00, 3.47388e-16 
5.97500e-01, 2.58419e+08, 0.00000e+00, 3.48835e-16 
6.00000e-01, 2.58396e+08, 0.00000e+00, 3.50282e-16 
6.02500e-01, 2.58374e+08, 0.00000e+00, 3.51729e-16 
6.05000e-01, 2.58351e+08, 0.00000e+00, 3.53175e-16 
6.07500e-01, 2.58329e+08, 0.00000e+00, 3.54621e-16 
6.10000e-01, 2.58306e+08, 0.00000e+00, 3.56067e-16 
6.12500e-01, 2.58283e+08, 0.00000e+00, 3.57513e-16 
6.15000e-01, 2.58261e+08, 0.00000e+00, 3.58959e-16 
6.17500e-01, 2.58238e+08, 0.00000e+00, 3.60405e-16 
6.20000e-01, 2.58215e+08, 0.00000e+00, 3.61850e-16 
6.22500e-01, 2.58192e+08, 0.00000e+00, 3.63296e-16 
6.25000e-01, 2.58168e+08, 0.00000e+00, 3.64741e-16 
6.27500e-01, 2.58145e+08, 0.00000e+00, 3.66186e-16 
6.30000e-01, 2.58122e+08, 0.00000e+00, 3.67630e-16 
6.32500e-01, 2.58098e+08, 0.00000e+00, 3.69075e-16 
6.35000e-01, 2.58075e+08, 0.00000e+00, 3.70519e-16 
6.37500e-01, 2.58051e+08, 0.00000e+00, 3.71964e-16 
6.40000e-01, 2.58027e+08, 0.00000e+00, 3.73408e-16 
6.42500e-01, 2.58003e+08, 0.00000e+00, 3.74852e-16 
6.45000e-01, 2.57979e+08, 0.00000e+00, 3.76296e-16 
6.47500e-01, 2.57955e+08, 0.00000e+00, 3.77739e-16 
6.50000e-01, 2.57931e+08, 0.00000e+00, 3.79183e-16 
6.52500e-01, 2.57907e+08, 0.00000e+00, 3.80626e-16 
6.55000e-01, 2.57883e+08, 0.00000e+00, 3.82069e-16 
6.57500e-01, 2.57858e+08, 0.00000e+00, 3.83512e-16 
6.60000e-01, 2.57834e+08, 0.00000e+00, 3.84954e-16 
6.62500e-01, 2.57809e+08, 0.00000e+00, 3.86397e-16 
6.65000e-01, 2.57785e+08, 0.00000e+00, 3.87839e-16 
6.67500e-01, 2.57760e+08, 0.00000e+00, 3.89282e-16 
6.70000e-01, 2.57735e+08, 0.00000e+00, 3.90724e-16 
6.72500e-01, 2.57710e+08, 0.00000e+00, 3.92165e-16 
6.75000e-01, 2.57685e+08, 0.00000e+00, 3.93607e-16 
