r(m), B_r(T), B_theta(T), B_z(T) 
4.60000e-01, 2.07826e-01, 2.07596e-01, -1.38526e-02 
4.62500e-01, 2.07820e-01, 2.07587e-01, -1.39277e-02 
4.65000e-01, 2.07814e-01, 2.07579e-01, -1.40027e-02 
4.67500e-01, 2.07808e-01, 2.07570e-01, -1.40777e-02 
4.70000e-01, 2.07802e-01, 2.07561e-01, -1.41528e-02 
4.72500e-01, 2.07796e-01, 2.07553e-01, -1.42278e-02 
4.75000e-01, 2.07790e-01, 2.07544e-01, -1.43028e-02 
4.77500e-01, 2.07784e-01, 2.07535e-01, -1.43778e-02 
4.80000e-01, 2.07778e-01, 2.07526e-01, -1.44529e-02 
4.82500e-01, 2.07771e-01, 2.07518e-01, -1.45279e-02 
4.85000e-01, 2.07765e-01, 2.07509e-01, -1.46029e-02 
4.87500e-01, 2.07759e-01, 2.07500e-01, -1.46779e-02 
4.90000e-01, 2.07752e-01, 2.07491e-01, -1.47529e-02 
4.92500e-01, 2.07746e-01, 2.07482e-01, -1.48279e-02 
4.95000e-01, 2.07740e-01, 2.07473e-01, -1.49029e-02 
4.97500e-01, 2.07733e-01, 2.07463e-01, -1.49779e-02 
5.00000e-01, 2.07727e-01, 2.07454e-01, -1.50528e-02 
5.02500e-01, 2.07720e-01, 2.07445e-01, -1.51278e-02 
5.05000e-01, 2.07714e-01, 2.07436e-01, -1.52028e-02 
5.07500e-01, 2.07707e-01, 2.07426e-01, -1.52778e-02 
5.10000e-01, 2.07701e-01, 2.07417e-01, -1.53527e-02 
5.12500e-01, 2.07694e-01, 2.07408e-01, -1.54277e-02 
5.15000e-01, 2.07687e-01, 2.07398e-01, -1.55026e-02 
5.17500e-01, 2.07681e-01, 2.07389e-01, -1.55776e-02 
5.20000e-01, 2.07674e-01, 2.07379e-01, -1.56525e-02 
5.22500e-01, 2.07667e-01, 2.07370e-01, -1.57275e-02 
5.25000e-01, 2.07660e-01, 2.07360e-01, -1.58024e-02 
5.27500e-01, 2.07654e-01, 2.07350e-01, -1.58774e-02 
5.30000e-01, 2.07647e-01, 2.07340e-01, -1.59523e-02 
5.32500e-01, 2.07640e-01, 2.07331e-01, -1.60272e-02 
5.35000e-01, 2.07633e-01, 2.07321e-01, -1.61021e-02 
5.37500e-01, 2.07626e-01, 2.07311e-01, -1.61770e-02 
5.40000e-01, 2.07619e-01, 2.07301e-01, -1.62520e-02 
