r(m), E_r(T), E_theta(T), E_z(T) 
7.42500e-01, 3.39972e+09, 0.00000e+00, -1.56882e-12 
7.45000e-01, 3.53028e+09, 0.00000e+00, -1.50278e-12 
7.47500e-01, 3.65423e+09, 0.00000e+00, -1.43431e-12 
7.50000e-01, 3.77139e+09, 0.00000e+00, -1.36355e-12 
7.52500e-01, 3.88157e+09, 0.00000e+00, -1.29063e-12 
7.55000e-01, 3.98460e+09, 0.00000e+00, -1.21567e-12 
7.57500e-01, 4.08033e+09, 0.00000e+00, -1.13883e-12 
7.60000e-01, 4.16861e+09, 0.00000e+00, -1.06024e-12 
7.62500e-01, 4.24932e+09, 0.00000e+00, -9.80037e-13 
7.65000e-01, 4.32234e+09, 0.00000e+00, -8.98374e-13 
7.67500e-01, 4.38756e+09, 0.00000e+00, -8.15397e-13 
7.70000e-01, 4.44489e+09, 0.00000e+00, -7.31255e-13 
7.72500e-01, 4.49427e+09, 0.00000e+00, -6.46099e-13 
7.75000e-01, 4.53563e+09, 0.00000e+00, -5.60081e-13 
7.77500e-01, 4.56892e+09, 0.00000e+00, -4.73355e-13 
7.80000e-01, 4.59411e+09, 0.00000e+00, -3.86074e-13 
7.82500e-01, 4.61119e+09, 0.00000e+00, -2.98392e-13 
7.85000e-01, 4.62013e+09, 0.00000e+00, -2.10466e-13 
7.87500e-01, 4.62097e+09, 0.00000e+00, -1.22448e-13 
7.90000e-01, 4.61372e+09, 0.00000e+00, -3.44937e-14 
7.92500e-01, 4.59841e+09, 0.00000e+00, 5.32433e-14 
7.95000e-01, 4.57510e+09, 0.00000e+00, 1.40610e-13 
7.97500e-01, 4.54385e+09, 0.00000e+00, 2.27455e-13 
8.00000e-01, 4.50474e+09, 0.00000e+00, 3.13628e-13 
8.02500e-01, 4.45787e+09, 0.00000e+00, 3.98980e-13 
8.05000e-01, 4.40334e+09, 0.00000e+00, 4.83364e-13 
8.07500e-01, 4.34126e+09, 0.00000e+00, 5.66635e-13 
8.10000e-01, 4.27177e+09, 0.00000e+00, 6.48651e-13 
8.12500e-01, 4.19501e+09, 0.00000e+00, 7.29272e-13 
8.15000e-01, 4.11113e+09, 0.00000e+00, 8.08362e-13 
8.17500e-01, 4.02031e+09, 0.00000e+00, 8.85785e-13 
8.20000e-01, 3.92272e+09, 0.00000e+00, 9.61412e-13 
8.22500e-01, 3.81855e+09, 0.00000e+00, 1.03512e-12 
8.25000e-01, 3.70800e+09, 0.00000e+00, 1.10677e-12 
8.27500e-01, 3.59129e+09, 0.00000e+00, 1.17626e-12 
8.30000e-01, 3.46863e+09, 0.00000e+00, 1.24347e-12 
8.32500e-01, 3.34026e+09, 0.00000e+00, 1.30829e-12 
8.35000e-01, 3.20642e+09, 0.00000e+00, 1.37061e-12 
8.37500e-01, 3.06735e+09, 0.00000e+00, 1.43033e-12 
8.40000e-01, 2.92332e+09, 0.00000e+00, 1.48735e-12 
8.42500e-01, 2.77459e+09, 0.00000e+00, 1.54158e-12 
8.45000e-01, 2.62143e+09, 0.00000e+00, 1.59293e-12 
8.47500e-01, 2.46412e+09, 0.00000e+00, 1.64133e-12 
8.50000e-01, 2.30295e+09, 0.00000e+00, 1.68669e-12 
8.52500e-01, 2.13821e+09, 0.00000e+00, 1.72895e-12 
8.55000e-01, 1.97020e+09, 0.00000e+00, 1.76803e-12 
8.57500e-01, 1.79922e+09, 0.00000e+00, 1.80389e-12 
8.60000e-01, 1.62558e+09, 0.00000e+00, 1.83647e-12 
8.62500e-01, 1.44959e+09, 0.00000e+00, 1.86571e-12 
8.65000e-01, 1.27156e+09, 0.00000e+00, 1.89158e-12 
8.67500e-01, 1.09180e+09, 0.00000e+00, 1.91405e-12 
8.70000e-01, 9.10650e+08, 0.00000e+00, 1.93307e-12 
8.72500e-01, 7.28413e+08, 0.00000e+00, 1.94864e-12 
8.75000e-01, 5.45414e+08, 0.00000e+00, 1.96072e-12 
8.77500e-01, 3.61976e+08, 0.00000e+00, 1.96932e-12 
8.80000e-01, 1.78420e+08, 0.00000e+00, 1.97442e-12 
8.82500e-01, -4.93261e+06, 0.00000e+00, 1.97603e-12 
8.85000e-01, -1.87763e+08, 0.00000e+00, 1.97414e-12 
8.87500e-01, -3.69753e+08, 0.00000e+00, 1.96879e-12 
8.90000e-01, -5.50586e+08, 0.00000e+00, 1.95998e-12 
8.92500e-01, -7.29951e+08, 0.00000e+00, 1.94774e-12 
8.95000e-01, -9.07537e+08, 0.00000e+00, 1.93210e-12 
8.97500e-01, -1.08304e+09, 0.00000e+00, 1.91309e-12 
9.00000e-01, -1.25616e+09, 0.00000e+00, 1.89077e-12 
9.02500e-01, -1.42659e+09, 0.00000e+00, 1.86518e-12 
9.05000e-01, -1.59406e+09, 0.00000e+00, 1.83637e-12 
9.07500e-01, -1.75827e+09, 0.00000e+00, 1.80440e-12 
9.10000e-01, -1.91894e+09, 0.00000e+00, 1.76933e-12 
9.12500e-01, -2.07581e+09, 0.00000e+00, 1.73125e-12 
9.15000e-01, -2.22861e+09, 0.00000e+00, 1.69021e-12 
9.17500e-01, -2.37708e+09, 0.00000e+00, 1.64631e-12 
9.20000e-01, -2.52097e+09, 0.00000e+00, 1.59963e-12 
9.22500e-01, -2.66006e+09, 0.00000e+00, 1.55025e-12 
