r(m), B_r(T), B_theta(T), B_z(T) 
5.90000e-01, 4.67559e-01, 4.65948e-01, -5.49073e-02 
5.92500e-01, 4.67533e-01, 4.65909e-01, -5.51380e-02 
5.95000e-01, 4.67507e-01, 4.65870e-01, -5.53688e-02 
5.97500e-01, 4.67482e-01, 4.65830e-01, -5.55995e-02 
6.00000e-01, 4.67456e-01, 4.65791e-01, -5.58302e-02 
6.02500e-01, 4.67430e-01, 4.65751e-01, -5.60608e-02 
6.05000e-01, 4.67404e-01, 4.65711e-01, -5.62914e-02 
6.07500e-01, 4.67378e-01, 4.65671e-01, -5.65220e-02 
6.10000e-01, 4.67351e-01, 4.65630e-01, -5.67526e-02 
6.12500e-01, 4.67325e-01, 4.65590e-01, -5.69832e-02 
6.15000e-01, 4.67298e-01, 4.65549e-01, -5.72137e-02 
6.17500e-01, 4.67272e-01, 4.65508e-01, -5.74442e-02 
6.20000e-01, 4.67245e-01, 4.65467e-01, -5.76747e-02 
6.22500e-01, 4.67218e-01, 4.65426e-01, -5.79051e-02 
6.25000e-01, 4.67191e-01, 4.65385e-01, -5.81356e-02 
6.27500e-01, 4.67164e-01, 4.65343e-01, -5.83660e-02 
6.30000e-01, 4.67137e-01, 4.65302e-01, -5.85964e-02 
6.32500e-01, 4.67110e-01, 4.65260e-01, -5.88267e-02 
6.35000e-01, 4.67082e-01, 4.65218e-01, -5.90570e-02 
6.37500e-01, 4.67055e-01, 4.65176e-01, -5.92873e-02 
6.40000e-01, 4.67027e-01, 4.65133e-01, -5.95176e-02 
6.42500e-01, 4.67000e-01, 4.65091e-01, -5.97479e-02 
6.45000e-01, 4.66972e-01, 4.65048e-01, -5.99781e-02 
6.47500e-01, 4.66944e-01, 4.65005e-01, -6.02083e-02 
6.50000e-01, 4.66916e-01, 4.64963e-01, -6.04385e-02 
6.52500e-01, 4.66888e-01, 4.64919e-01, -6.06686e-02 
6.55000e-01, 4.66860e-01, 4.64876e-01, -6.08987e-02 
6.57500e-01, 4.66831e-01, 4.64833e-01, -6.11288e-02 
6.60000e-01, 4.66803e-01, 4.64789e-01, -6.13589e-02 
6.62500e-01, 4.66774e-01, 4.64745e-01, -6.15889e-02 
6.65000e-01, 4.66746e-01, 4.64701e-01, -6.18189e-02 
6.67500e-01, 4.66717e-01, 4.64657e-01, -6.20489e-02 
6.70000e-01, 4.66688e-01, 4.64613e-01, -6.22789e-02 
6.72500e-01, 4.66659e-01, 4.64569e-01, -6.25088e-02 
6.75000e-01, 4.66630e-01, 4.64524e-01, -6.27387e-02 
6.77500e-01, 4.66601e-01, 4.64479e-01, -6.29686e-02 
6.80000e-01, 4.66572e-01, 4.64434e-01, -6.31984e-02 
6.82500e-01, 4.66542e-01, 4.64389e-01, -6.34282e-02 
6.85000e-01, 4.66513e-01, 4.64344e-01, -6.36580e-02 
6.87500e-01, 4.66483e-01, 4.64299e-01, -6.38878e-02 
6.90000e-01, 4.66453e-01, 4.64253e-01, -6.41175e-02 
6.92500e-01, 4.66423e-01, 4.64207e-01, -6.43472e-02 
6.95000e-01, 4.66394e-01, 4.64161e-01, -6.45769e-02 
6.97500e-01, 4.66363e-01, 4.64115e-01, -6.48066e-02 
7.00000e-01, 4.66333e-01, 4.64069e-01, -6.50362e-02 
7.02500e-01, 4.66303e-01, 4.64023e-01, -6.52658e-02 
7.05000e-01, 4.66273e-01, 4.63976e-01, -6.54953e-02 
7.07500e-01, 4.66242e-01, 4.63929e-01, -6.57249e-02 
7.10000e-01, 4.66212e-01, 4.63882e-01, -6.59544e-02 
7.12500e-01, 4.66181e-01, 4.63835e-01, -6.61839e-02 
7.15000e-01, 4.66150e-01, 4.63788e-01, -6.64133e-02 
7.17500e-01, 4.66119e-01, 4.63741e-01, -6.66427e-02 
7.20000e-01, 4.66088e-01, 4.63693e-01, -6.68721e-02 
7.22500e-01, 4.66057e-01, 4.63646e-01, -6.71015e-02 
7.25000e-01, 4.66026e-01, 4.63598e-01, -6.73308e-02 
7.27500e-01, 4.65995e-01, 4.63550e-01, -6.75601e-02 
7.30000e-01, 4.65963e-01, 4.63502e-01, -6.77894e-02 
7.32500e-01, 4.65932e-01, 4.63453e-01, -6.80186e-02 
7.35000e-01, 4.65900e-01, 4.63405e-01, -6.82479e-02 
7.37500e-01, 4.65868e-01, 4.63356e-01, -6.84770e-02 
7.40000e-01, 4.65837e-01, 4.63307e-01, -6.87062e-02 
7.42500e-01, 4.65805e-01, 4.63258e-01, -6.89353e-02 
7.45000e-01, 4.65772e-01, 4.63209e-01, -6.91644e-02 
7.47500e-01, 4.65740e-01, 4.63160e-01, -6.93935e-02 
7.50000e-01, 4.65708e-01, 4.63110e-01, -6.96225e-02 
7.52500e-01, 4.65676e-01, 4.63060e-01, -6.98515e-02 
7.55000e-01, 4.65643e-01, 4.63011e-01, -7.00805e-02 
7.57500e-01, 4.65611e-01, 4.62961e-01, -7.03094e-02 
7.60000e-01, 4.65578e-01, 4.62911e-01, -7.05384e-02 
7.62500e-01, 4.65545e-01, 4.62860e-01, -7.07672e-02 
7.65000e-01, 4.65512e-01, 4.62810e-01, -7.09961e-02 
7.67500e-01, 4.65479e-01, 4.62759e-01, -7.12249e-02 
7.70000e-01, 4.65446e-01, 4.62708e-01, -7.14537e-02 
7.72500e-01, 4.65413e-01, 4.62657e-01, -7.16824e-02 
7.75000e-01, 4.65379e-01, 4.62606e-01, -7.19112e-02 
7.77500e-01, 4.65346e-01, 4.62555e-01, -7.21399e-02 
7.80000e-01, 4.65312e-01, 4.62504e-01, -7.23685e-02 
7.82500e-01, 4.65279e-01, 4.62452e-01, -7.25972e-02 
7.85000e-01, 4.65245e-01, 4.62400e-01, -7.28258e-02 
7.87500e-01, 4.65211e-01, 4.62348e-01, -7.30543e-02 
7.90000e-01, 4.65177e-01, 4.62296e-01, -7.32829e-02 
7.92500e-01, 4.65143e-01, 4.62244e-01, -7.35114e-02 
7.95000e-01, 4.65109e-01, 4.62191e-01, -7.37398e-02 
7.97500e-01, 4.65075e-01, 4.62139e-01, -7.39683e-02 
8.00000e-01, 4.65040e-01, 4.62086e-01, -7.41967e-02 
8.02500e-01, 4.65006e-01, 4.62033e-01, -7.44250e-02 
8.05000e-01, 4.64971e-01, 4.61980e-01, -7.46534e-02 
8.07500e-01, 4.64936e-01, 4.61927e-01, -7.48817e-02 
8.10000e-01, 4.64901e-01, 4.61873e-01, -7.51100e-02 
8.12500e-01, 4.64867e-01, 4.61820e-01, -7.53382e-02 
8.15000e-01, 4.64831e-01, 4.61766e-01, -7.55664e-02 
8.17500e-01, 4.64796e-01, 4.61712e-01, -7.57946e-02 
8.20000e-01, 4.64761e-01, 4.61658e-01, -7.60227e-02 
8.22500e-01, 4.64726e-01, 4.61604e-01, -7.62508e-02 
8.25000e-01, 4.64690e-01, 4.61550e-01, -7.64789e-02 
8.27500e-01, 4.64655e-01, 4.61495e-01, -7.67070e-02 
8.30000e-01, 4.64619e-01, 4.61440e-01, -7.69350e-02 
8.32500e-01, 4.64583e-01, 4.61386e-01, -7.71630e-02 
8.35000e-01, 4.64547e-01, 4.61331e-01, -7.73909e-02 
8.37500e-01, 4.64511e-01, 4.61275e-01, -7.76188e-02 
8.40000e-01, 4.64475e-01, 4.61220e-01, -7.78467e-02 
8.42500e-01, 4.64439e-01, 4.61165e-01, -7.80745e-02 
8.45000e-01, 4.64403e-01, 4.61109e-01, -7.83023e-02 
8.47500e-01, 4.64366e-01, 4.61053e-01, -7.85301e-02 
8.50000e-01, 4.64330e-01, 4.60997e-01, -7.87578e-02 
8.52500e-01, 4.64293e-01, 4.60941e-01, -7.89855e-02 
8.55000e-01, 4.64256e-01, 4.60885e-01, -7.92132e-02 
8.57500e-01, 4.64220e-01, 4.60828e-01, -7.94408e-02 
8.60000e-01, 4.64183e-01, 4.60771e-01, -7.96684e-02 
8.62500e-01, 4.64146e-01, 4.60715e-01, -7.98960e-02 
8.65000e-01, 4.64108e-01, 4.60658e-01, -8.01235e-02 
8.67500e-01, 4.64071e-01, 4.60601e-01, -8.03510e-02 
8.70000e-01, 4.64034e-01, 4.60543e-01, -8.05785e-02 
8.72500e-01, 4.63996e-01, 4.60486e-01, -8.08059e-02 
8.75000e-01, 4.63959e-01, 4.60428e-01, -8.10333e-02 
8.77500e-01, 4.63921e-01, 4.60370e-01, -8.12606e-02 
8.80000e-01, 4.63883e-01, 4.60313e-01, -8.14880e-02 
8.82500e-01, 4.63845e-01, 4.60254e-01, -8.17152e-02 
8.85000e-01, 4.63807e-01, 4.60196e-01, -8.19425e-02 
8.87500e-01, 4.63769e-01, 4.60138e-01, -8.21697e-02 
8.90000e-01, 4.63731e-01, 4.60079e-01, -8.23969e-02 
8.92500e-01, 4.63693e-01, 4.60020e-01, -8.26240e-02 
8.95000e-01, 4.63654e-01, 4.59962e-01, -8.28511e-02 
8.97500e-01, 4.63616e-01, 4.59902e-01, -8.30782e-02 
9.00000e-01, 4.63577e-01, 4.59843e-01, -8.33052e-02 
9.02500e-01, 4.63538e-01, 4.59784e-01, -8.35322e-02 
9.05000e-01, 4.63499e-01, 4.59724e-01, -8.37592e-02 
9.07500e-01, 4.63460e-01, 4.59665e-01, -8.39861e-02 
9.10000e-01, 4.63421e-01, 4.59605e-01, -8.42130e-02 
9.12500e-01, 4.63382e-01, 4.59545e-01, -8.44398e-02 
9.15000e-01, 4.63343e-01, 4.59484e-01, -8.46666e-02 
9.17500e-01, 4.63304e-01, 4.59424e-01, -8.48934e-02 
9.20000e-01, 4.63264e-01, 4.59364e-01, -8.51201e-02 
9.22500e-01, 4.63224e-01, 4.59303e-01, -8.53468e-02 
9.25000e-01, 4.63185e-01, 4.59242e-01, -8.55735e-02 
9.27500e-01, 4.63145e-01, 4.59181e-01, -8.58001e-02 
9.30000e-01, 4.63105e-01, 4.59120e-01, -8.60267e-02 
9.32500e-01, 4.63065e-01, 4.59059e-01, -8.62532e-02 
9.35000e-01, 4.63025e-01, 4.58997e-01, -8.64797e-02 
9.37500e-01, 4.62985e-01, 4.58935e-01, -8.67062e-02 
9.40000e-01, 4.62944e-01, 4.58874e-01, -8.69326e-02 
9.42500e-01, 4.62904e-01, 4.58812e-01, -8.71590e-02 
9.45000e-01, 4.62863e-01, 4.58750e-01, -8.73854e-02 
9.47500e-01, 4.62823e-01, 4.58687e-01, -8.76117e-02 
9.50000e-01, 4.62782e-01, 4.58625e-01, -8.78380e-02 
9.52500e-01, 4.62741e-01, 4.58562e-01, -8.80642e-02 
9.55000e-01, 4.62700e-01, 4.58499e-01, -8.82904e-02 
9.57500e-01, 4.62659e-01, 4.58437e-01, -8.85166e-02 
9.60000e-01, 4.62618e-01, 4.58373e-01, -8.87427e-02 
