r(m), B_r(T), B_theta(T), B_z(T) 
6.87500e-01, -1.43460e-01, -1.32186e+00, -1.62260e+00 
6.90000e-01, -1.57031e-01, -1.33676e+00, -1.60768e+00 
6.92500e-01, -1.70505e-01, -1.35149e+00, -1.59266e+00 
6.95000e-01, -1.83881e-01, -1.36606e+00, -1.57754e+00 
6.97500e-01, -1.97159e-01, -1.38045e+00, -1.56233e+00 
7.00000e-01, -2.10338e-01, -1.39468e+00, -1.54703e+00 
7.02500e-01, -2.23417e-01, -1.40873e+00, -1.53163e+00 
7.05000e-01, -2.36396e-01, -1.42262e+00, -1.51614e+00 
7.07500e-01, -2.49273e-01, -1.43633e+00, -1.50056e+00 
7.10000e-01, -2.62049e-01, -1.44987e+00, -1.48489e+00 
7.12500e-01, -2.74722e-01, -1.46323e+00, -1.46914e+00 
7.15000e-01, -2.87291e-01, -1.47642e+00, -1.45330e+00 
7.17500e-01, -2.99757e-01, -1.48943e+00, -1.43738e+00 
7.20000e-01, -3.12119e-01, -1.50227e+00, -1.42138e+00 
7.22500e-01, -3.24375e-01, -1.51492e+00, -1.40529e+00 
7.25000e-01, -3.36525e-01, -1.52740e+00, -1.38913e+00 
7.27500e-01, -3.48569e-01, -1.53970e+00, -1.37289e+00 
7.30000e-01, -3.60507e-01, -1.55182e+00, -1.35657e+00 
7.32500e-01, -3.72336e-01, -1.56376e+00, -1.34018e+00 
7.35000e-01, -3.84058e-01, -1.57552e+00, -1.32372e+00 
7.37500e-01, -3.95671e-01, -1.58710e+00, -1.30718e+00 
7.40000e-01, -4.07174e-01, -1.59849e+00, -1.29058e+00 
7.42500e-01, -4.18568e-01, -1.60970e+00, -1.27390e+00 
7.45000e-01, -4.29851e-01, -1.62072e+00, -1.25716e+00 
7.47500e-01, -4.41024e-01, -1.63156e+00, -1.24036e+00 
7.50000e-01, -4.52085e-01, -1.64222e+00, -1.22349e+00 
7.52500e-01, -4.63034e-01, -1.65269e+00, -1.20655e+00 
7.55000e-01, -4.73871e-01, -1.66297e+00, -1.18956e+00 
7.57500e-01, -4.84595e-01, -1.67306e+00, -1.17251e+00 
7.60000e-01, -4.95205e-01, -1.68297e+00, -1.15540e+00 
7.62500e-01, -5.05702e-01, -1.69269e+00, -1.13824e+00 
7.65000e-01, -5.16084e-01, -1.70222e+00, -1.12102e+00 
7.67500e-01, -5.26351e-01, -1.71156e+00, -1.10375e+00 
7.70000e-01, -5.36504e-01, -1.72071e+00, -1.08642e+00 
7.72500e-01, -5.46540e-01, -1.72968e+00, -1.06905e+00 
7.75000e-01, -5.56461e-01, -1.73845e+00, -1.05163e+00 
7.77500e-01, -5.66265e-01, -1.74703e+00, -1.03417e+00 
7.80000e-01, -5.75952e-01, -1.75541e+00, -1.01666e+00 
7.82500e-01, -5.85522e-01, -1.76361e+00, -9.99102e-01 
7.85000e-01, -5.94974e-01, -1.77162e+00, -9.81506e-01 
7.87500e-01, -6.04309e-01, -1.77943e+00, -9.63871e-01 
7.90000e-01, -6.13525e-01, -1.78705e+00, -9.46198e-01 
7.92500e-01, -6.22622e-01, -1.79447e+00, -9.28487e-01 
7.95000e-01, -6.31600e-01, -1.80170e+00, -9.10742e-01 
7.97500e-01, -6.40459e-01, -1.80874e+00, -8.92964e-01 
8.00000e-01, -6.49198e-01, -1.81559e+00, -8.75153e-01 
8.02500e-01, -6.57817e-01, -1.82224e+00, -8.57312e-01 
8.05000e-01, -6.66316e-01, -1.82869e+00, -8.39443e-01 
8.07500e-01, -6.74695e-01, -1.83496e+00, -8.21547e-01 
8.10000e-01, -6.82953e-01, -1.84102e+00, -8.03625e-01 
8.12500e-01, -6.91089e-01, -1.84689e+00, -7.85680e-01 
8.15000e-01, -6.99104e-01, -1.85257e+00, -7.67713e-01 
8.17500e-01, -7.06998e-01, -1.85805e+00, -7.49725e-01 
8.20000e-01, -7.14770e-01, -1.86334e+00, -7.31718e-01 
8.22500e-01, -7.22420e-01, -1.86843e+00, -7.13694e-01 
8.25000e-01, -7.29948e-01, -1.87332e+00, -6.95654e-01 
8.27500e-01, -7.37353e-01, -1.87802e+00, -6.77601e-01 
8.30000e-01, -7.44636e-01, -1.88252e+00, -6.59535e-01 
8.32500e-01, -7.51795e-01, -1.88683e+00, -6.41458e-01 
8.35000e-01, -7.58832e-01, -1.89094e+00, -6.23372e-01 
8.37500e-01, -7.65746e-01, -1.89485e+00, -6.05278e-01 
8.40000e-01, -7.72537e-01, -1.89857e+00, -5.87179e-01 
8.42500e-01, -7.79204e-01, -1.90210e+00, -5.69075e-01 
8.45000e-01, -7.85748e-01, -1.90542e+00, -5.50969e-01 
8.47500e-01, -7.92169e-01, -1.90856e+00, -5.32862e-01 
8.50000e-01, -7.98465e-01, -1.91149e+00, -5.14755e-01 
8.52500e-01, -8.04638e-01, -1.91424e+00, -4.96650e-01 
8.55000e-01, -8.10687e-01, -1.91678e+00, -4.78549e-01 
8.57500e-01, -8.16612e-01, -1.91913e+00, -4.60453e-01 
8.60000e-01, -8.22413e-01, -1.92129e+00, -4.42365e-01 
8.62500e-01, -8.28090e-01, -1.92325e+00, -4.24285e-01 
8.65000e-01, -8.33643e-01, -1.92502e+00, -4.06215e-01 
8.67500e-01, -8.39072e-01, -1.92659e+00, -3.88157e-01 
8.70000e-01, -8.44377e-01, -1.92797e+00, -3.70112e-01 
8.72500e-01, -8.49558e-01, -1.92915e+00, -3.52082e-01 
8.75000e-01, -8.54615e-01, -1.93014e+00, -3.34069e-01 
8.77500e-01, -8.59547e-01, -1.93094e+00, -3.16073e-01 
8.80000e-01, -8.64356e-01, -1.93155e+00, -2.98098e-01 
8.82500e-01, -8.69041e-01, -1.93196e+00, -2.80143e-01 
8.85000e-01, -8.73601e-01, -1.93218e+00, -2.62212e-01 
8.87500e-01, -8.78038e-01, -1.93220e+00, -2.44305e-01 
8.90000e-01, -8.82351e-01, -1.93204e+00, -2.26424e-01 
8.92500e-01, -8.86540e-01, -1.93168e+00, -2.08571e-01 
8.95000e-01, -8.90606e-01, -1.93114e+00, -1.90746e-01 
8.97500e-01, -8.94548e-01, -1.93040e+00, -1.72952e-01 
9.00000e-01, -8.98366e-01, -1.92948e+00, -1.55191e-01 
9.02500e-01, -9.02062e-01, -1.92836e+00, -1.37463e-01 
9.05000e-01, -9.05634e-01, -1.92705e+00, -1.19770e-01 
9.07500e-01, -9.09083e-01, -1.92556e+00, -1.02115e-01 
9.10000e-01, -9.12409e-01, -1.92388e+00, -8.44974e-02 
9.12500e-01, -9.15613e-01, -1.92201e+00, -6.69199e-02 
9.15000e-01, -9.18694e-01, -1.91996e+00, -4.93837e-02 
9.17500e-01, -9.21652e-01, -1.91771e+00, -3.18905e-02 
9.20000e-01, -9.24489e-01, -1.91528e+00, -1.44416e-02 
9.22500e-01, -9.27203e-01, -1.91267e+00, 2.96132e-03 
9.25000e-01, -9.29796e-01, -1.90987e+00, 2.03169e-02 
9.27500e-01, -9.32267e-01, -1.90689e+00, 3.76235e-02 
9.30000e-01, -9.34617e-01, -1.90373e+00, 5.48798e-02 
9.32500e-01, -9.36846e-01, -1.90038e+00, 7.20843e-02 
9.35000e-01, -9.38954e-01, -1.89685e+00, 8.92354e-02 
9.37500e-01, -9.40942e-01, -1.89314e+00, 1.06332e-01 
9.40000e-01, -9.42809e-01, -1.88924e+00, 1.23372e-01 
9.42500e-01, -9.44557e-01, -1.88517e+00, 1.40354e-01 
9.45000e-01, -9.46185e-01, -1.88092e+00, 1.57278e-01 
9.47500e-01, -9.47693e-01, -1.87649e+00, 1.74140e-01 
9.50000e-01, -9.49083e-01, -1.87188e+00, 1.90941e-01 
9.52500e-01, -9.50353e-01, -1.86710e+00, 2.07678e-01 
9.55000e-01, -9.51506e-01, -1.86214e+00, 2.24351e-01 
9.57500e-01, -9.52540e-01, -1.85700e+00, 2.40957e-01 
9.60000e-01, -9.53457e-01, -1.85169e+00, 2.57496e-01 
9.62500e-01, -9.54256e-01, -1.84621e+00, 2.73966e-01 
