r(m), E_r(T), E_theta(T), E_z(T) 
5.12500e-01, 4.56666e+06, 0.00000e+00, 3.75200e-13 
5.15000e-01, 2.84109e+06, 0.00000e+00, 3.74389e-13 
5.17500e-01, 1.12030e+06, 0.00000e+00, 3.73551e-13 
5.20000e-01, -5.95570e+05, 0.00000e+00, 3.72685e-13 
5.22500e-01, -2.30638e+06, 0.00000e+00, 3.71792e-13 
5.25000e-01, -4.01201e+06, 0.00000e+00, 3.70871e-13 
5.27500e-01, -5.71231e+06, 0.00000e+00, 3.69923e-13 
5.30000e-01, -7.40716e+06, 0.00000e+00, 3.68948e-13 
5.32500e-01, -9.09641e+06, 0.00000e+00, 3.67947e-13 
5.35000e-01, -1.07800e+07, 0.00000e+00, 3.66918e-13 
5.37500e-01, -1.24576e+07, 0.00000e+00, 3.65863e-13 
5.40000e-01, -1.41293e+07, 0.00000e+00, 3.64781e-13 
5.42500e-01, -1.57949e+07, 0.00000e+00, 3.63672e-13 
5.45000e-01, -1.74543e+07, 0.00000e+00, 3.62538e-13 
5.47500e-01, -1.91072e+07, 0.00000e+00, 3.61377e-13 
5.50000e-01, -2.07537e+07, 0.00000e+00, 3.60190e-13 
5.52500e-01, -2.23936e+07, 0.00000e+00, 3.58977e-13 
5.55000e-01, -2.40267e+07, 0.00000e+00, 3.57738e-13 
5.57500e-01, -2.56529e+07, 0.00000e+00, 3.56473e-13 
5.60000e-01, -2.72721e+07, 0.00000e+00, 3.55183e-13 
5.62500e-01, -2.88842e+07, 0.00000e+00, 3.53867e-13 
5.65000e-01, -3.04890e+07, 0.00000e+00, 3.52526e-13 
5.67500e-01, -3.20865e+07, 0.00000e+00, 3.51160e-13 
5.70000e-01, -3.36764e+07, 0.00000e+00, 3.49769e-13 
5.72500e-01, -3.52588e+07, 0.00000e+00, 3.48353e-13 
5.75000e-01, -3.68334e+07, 0.00000e+00, 3.46912e-13 
5.77500e-01, -3.84001e+07, 0.00000e+00, 3.45447e-13 
5.80000e-01, -3.99589e+07, 0.00000e+00, 3.43957e-13 
5.82500e-01, -4.15095e+07, 0.00000e+00, 3.42443e-13 
5.85000e-01, -4.30520e+07, 0.00000e+00, 3.40905e-13 
5.87500e-01, -4.45861e+07, 0.00000e+00, 3.39343e-13 
5.90000e-01, -4.61117e+07, 0.00000e+00, 3.37758e-13 
5.92500e-01, -4.76288e+07, 0.00000e+00, 3.36148e-13 
5.95000e-01, -4.91372e+07, 0.00000e+00, 3.34516e-13 
5.97500e-01, -5.06369e+07, 0.00000e+00, 3.32859e-13 
6.00000e-01, -5.21276e+07, 0.00000e+00, 3.31180e-13 
6.02500e-01, -5.36093e+07, 0.00000e+00, 3.29478e-13 
6.05000e-01, -5.50819e+07, 0.00000e+00, 3.27753e-13 
6.07500e-01, -5.65452e+07, 0.00000e+00, 3.26005e-13 
6.10000e-01, -5.79992e+07, 0.00000e+00, 3.24235e-13 
6.12500e-01, -5.94438e+07, 0.00000e+00, 3.22443e-13 
6.15000e-01, -6.08787e+07, 0.00000e+00, 3.20629e-13 
6.17500e-01, -6.23041e+07, 0.00000e+00, 3.18793e-13 
6.20000e-01, -6.37196e+07, 0.00000e+00, 3.16935e-13 
